unsat-epsilon,sat-epsilon,original-prediction,second-best-prediction
107.6934814453125,107.70263671875,"[1 4 3 7]","[9 3 0 3]"
85.6201171875,85.6292724609375,"[8 4 7 0]","[3 3 2 9]"
109.918212890625,109.9273681640625,"[4 1 9 9]","[8 9 6 5]"
60.8642578125,60.8734130859375,"[6 6 9 1]","[9 3 3 3]"
88.3941650390625,88.4033203125,"[5 6 1 6]","[2 9 4 9]"
136.9354248046875,136.944580078125,"[3 9 6 5]","[0 3 9 9]"
115.1092529296875,115.118408203125,"[7 3 4 6]","[3 0 5 1]"
92.8985595703125,92.90771484375,"[7 5 5 1]","[2 2 9 4]"
79.2022705078125,79.21142578125,"[1 9 6 8]","[4 3 9 3]"
82.452392578125,82.4615478515625,"[6 9 0 8]","[9 2 3 3]"
